50	8	1
8
	0	16	1	28	2	12	3	39	4	93	5	25	6	62	7	91
	0	54	1	13	2	5	3	61	4	67	5	20	6	67	7	53
	0	82	1	30	2	100	3	93	4	73	5	51	6	87	7	10
	0	10	1	100	2	80	3	35	4	56	5	23	6	50	7	29
	0	85	1	29	2	78	3	33	4	29	5	54	6	59	7	47
	0	46	1	54	2	33	3	29	4	17	5	16	6	45	7	22
	0	68	1	97	2	30	3	9	4	10	5	90	6	16	7	83
	0	16	1	11	2	60	3	55	4	12	5	14	6	6	7	77
	0	96	1	32	2	64	3	95	4	90	5	36	6	24	7	24
	0	1	1	29	2	83	3	51	4	26	5	59	6	8	7	62
	0	64	1	55	2	13	3	92	4	67	5	96	6	71	7	2
	0	6	1	94	2	47	3	81	4	72	5	16	6	54	7	73
	0	89	1	15	2	34	3	27	4	65	5	98	6	72	7	74
	0	61	1	16	2	23	3	32	4	85	5	77	6	70	7	27
	0	13	1	82	2	13	3	48	4	34	5	96	6	67	7	22
	0	21	1	29	2	6	3	17	4	27	5	57	6	10	7	69
	0	4	1	56	2	55	3	31	4	46	5	68	6	20	7	51
	0	66	1	93	2	17	3	75	4	85	5	97	6	49	7	69
	0	54	1	57	2	96	3	78	4	1	5	19	6	21	7	95
	0	1	1	93	2	2	3	67	4	69	5	65	6	90	7	20
	0	81	1	33	2	93	3	12	4	23	5	76	6	84	7	8
	0	56	1	39	2	31	3	82	4	16	5	49	6	59	7	42
	0	28	1	56	2	29	3	86	4	61	5	92	6	48	7	74
	0	87	1	64	2	100	3	32	4	87	5	68	6	9	7	78
	0	63	1	24	2	12	3	73	4	87	5	47	6	77	7	98
	0	73	1	30	2	31	3	56	4	68	5	61	6	16	7	98
	0	77	1	59	2	76	3	75	4	2	5	45	6	63	7	13
	0	20	1	21	2	68	3	17	4	72	5	94	6	83	7	96
	0	88	1	8	2	79	3	16	4	28	5	12	6	18	7	74
	0	57	1	47	2	82	3	2	4	34	5	59	6	36	7	91
	0	39	1	44	2	4	3	48	4	16	5	4	6	82	7	64
	0	39	1	42	2	69	3	24	4	15	5	72	6	27	7	28
	0	98	1	63	2	59	3	45	4	38	5	98	6	20	7	89
	0	47	1	66	2	51	3	21	4	2	5	74	6	34	7	75
	0	57	1	88	2	77	3	8	4	93	5	98	6	21	7	81
	0	86	1	4	2	71	3	56	4	7	5	30	6	58	7	26
	0	34	1	67	2	17	3	62	4	5	5	33	6	99	7	97
	0	86	1	65	2	1	3	18	4	65	5	32	6	26	7	1
	0	71	1	70	2	62	3	59	4	24	5	56	6	95	7	17
	0	2	1	86	2	38	3	18	4	37	5	95	6	90	7	44
	0	35	1	97	2	20	3	72	4	22	5	45	6	72	7	49
	0	14	1	24	2	1	3	94	4	11	5	61	6	28	7	23
	0	21	1	69	2	24	3	3	4	100	5	5	6	20	7	25
	0	27	1	65	2	36	3	11	4	98	5	96	6	40	7	34
	0	44	1	32	2	33	3	76	4	79	5	63	6	54	7	1
	0	71	1	20	2	14	3	54	4	33	5	91	6	54	7	95
	0	48	1	61	2	29	3	43	4	10	5	73	6	12	7	58
	0	1	1	21	2	31	3	38	4	78	5	61	6	23	7	51
	0	99	1	51	2	21	3	79	4	67	5	14	6	60	7	4
	0	98	1	31	2	7	3	1	4	20	5	49	6	22	7	69
SSD
M0
23	13	21	11	19	28	19	16	23	16	30	2	26	9	27	23	21	15	11	23	21	13	3	6	18	17	16	15	23	18	23	13	33	16	15	11	20	34	12	6	18	28	23	6	31	21	25	18	8	11	
25	26	27	15	4	24	12	5	35	32	27	27	21	19	31	34	26	24	23	21	22	20	14	14	25	26	24	11	13	24	22	25	25	4	9	18	25	27	3	18	9	31	27	26	13	19	19	16	29	17	
9	2	14	2	4	27	19	15	9	12	26	14	4	8	22	17	17	8	10	19	9	19	20	7	19	11	7	14	19	16	16	3	29	28	9	10	16	38	17	5	17	16	14	13	5	12	37	14	17	10	
2	25	2	19	25	19	7	21	10	19	22	20	16	20	30	27	19	29	22	15	2	7	21	23	29	34	1	19	8	16	4	24	26	34	2	22	4	35	28	17	29	21	2	1	37	32	33	21	17	22	
9	4	7	9	13	29	20	17	13	28	12	5	22	10	29	17	28	36	12	5	21	26	15	11	5	26	19	9	15	8	10	1	16	19	21	12	15	30	15	7	11	29	13	5	19	3	23	24	3	12	
24	15	24	12	5	14	20	7	14	19	22	3	8	25	4	20	31	21	27	26	17	15	16	23	24	18	17	12	26	11	25	1	23	12	7	23	23	7	13	22	34	25	24	8	16	27	6	21	17	12	
15	10	3	13	20	29	1	11	28	28	1	22	21	16	22	4	16	28	18	11	21	13	12	8	25	23	24	15	7	2	12	20	13	22	25	8	15	35	25	13	24	16	4	21	15	28	21	6	16	18	
16	21	31	21	7	3	36	19	27	25	26	24	29	16	10	32	24	3	20	19	30	3	20	16	13	5	32	23	4	19	20	22	4	26	31	16	23	32	27	15	27	23	33	11	10	30	6	14	8	20	
5	2	6	8	6	13	25	10	23	27	3	15	24	9	15	16	19	29	11	4	3	12	14	5	2	23	19	8	14	7	1	13	15	29	20	11	18	37	18	6	18	12	2	19	29	21	5	9	7	11	
10	16	10	10	5	24	27	6	25	23	13	17	16	11	17	14	11	12	13	6	4	12	7	3	20	18	17	3	6	3	7	15	17	31	9	3	10	27	20	8	19	16	22	21	25	23	24	1	23	12	
25	21	15	16	24	8	26	25	36	18	6	22	24	11	26	22	30	31	5	21	13	10	13	22	35	6	13	22	23	22	26	30	17	32	21	21	11	19	19	23	32	35	28	27	4	33	25	20	17	28	
15	6	15	3	25	32	11	19	23	19	33	30	28	31	33	15	30	29	28	26	15	20	15	23	19	38	8	23	18	14	16	35	30	8	15	23	17	26	4	28	27	20	15	2	25	19	26	21	30	19	
15	12	28	21	23	22	25	3	7	17	24	28	30	20	2	4	29	17	24	17	13	7	25	16	3	24	16	21	23	20	25	16	23	18	10	21	8	3	9	19	20	34	21	22	16	7	2	19	27	18	
22	8	22	10	20	20	19	1	24	23	22	16	2	10	27	10	21	20	8	20	22	20	20	6	30	3	21	13	8	19	10	14	3	2	12	5	14	42	6	7	11	30	15	21	1	22	6	15	25	10	
13	19	13	13	8	15	30	9	4	2	16	20	19	14	18	17	14	4	16	9	7	4	10	6	16	15	20	6	9	6	10	9	20	3	12	6	6	9	7	11	22	19	15	7	1	10	19	4	20	15	
15	20	15	15	10	10	19	11	30	4	18	22	5	16	18	19	13	9	18	11	8	17	12	8	25	20	10	8	11	7	12	19	17	34	14	8	15	32	20	13	24	21	16	22	9	28	9	6	27	9	
