50	4	1
4
	0	49	1	99	2	9	3	62
	0	45	1	91	2	9	3	57
	0	4	1	10	2	96	3	91
	0	38	1	18	2	63	3	44
	0	45	1	32	2	39	3	85
	0	42	1	8	2	39	3	25
	0	29	1	47	2	42	3	82
	0	84	1	28	2	92	3	79
	0	69	1	65	2	27	3	63
	0	77	1	92	2	26	3	50
	0	87	1	69	2	90	3	97
	0	63	1	17	2	39	3	95
	0	62	1	73	2	43	3	91
	0	72	1	74	2	72	3	33
	0	81	1	65	2	72	3	41
	0	62	1	32	2	65	3	100
	0	89	1	60	2	80	3	84
	0	75	1	14	2	1	3	96
	0	38	1	50	2	44	3	44
	0	88	1	44	2	60	3	33
	0	41	1	52	2	59	3	86
	0	59	1	95	2	64	3	89
	0	14	1	62	2	89	3	62
	0	78	1	46	2	35	3	54
	0	34	1	1	2	22	3	64
	0	20	1	25	2	37	3	85
	0	86	1	67	2	13	3	74
	0	91	1	62	2	30	3	50
	0	10	1	85	2	39	3	11
	0	80	1	37	2	19	3	83
	0	57	1	54	2	48	3	86
	0	11	1	35	2	6	3	32
	0	35	1	4	2	5	3	45
	0	88	1	90	2	36	3	7
	0	57	1	37	2	49	3	27
	0	49	1	37	2	52	3	35
	0	99	1	86	2	38	3	8
	0	14	1	66	2	39	3	6
	0	39	1	56	2	100	3	53
	0	39	1	64	2	80	3	23
	0	18	1	83	2	83	3	67
	0	58	1	74	2	3	3	54
	0	81	1	76	2	6	3	43
	0	41	1	37	2	29	3	80
	0	33	1	72	2	8	3	15
	0	40	1	47	2	27	3	49
	0	87	1	85	2	99	3	4
	0	40	1	100	2	61	3	19
	0	12	1	54	2	8	3	70
	0	8	1	43	2	39	3	15
SSD
M0
27	36	18	32	22	12	28	31	22	24	1	36	17	22	24	1	15	27	30	37	45	4	26	5	22	17	17	33	8	31	24	21	33	10	32	15	19	25	30	6	28	30	25	13	25	14	11	22	45	27	
25	10	29	24	22	38	20	18	8	27	30	19	17	22	23	28	15	16	1	15	12	27	1	22	16	6	21	25	17	23	5	30	5	22	30	25	38	21	20	18	1	31	10	8	28	31	19	12	42	29	
5	38	26	17	2	26	25	21	6	2	14	14	3	35	14	30	14	7	8	31	29	38	25	7	25	27	22	11	34	18	21	2	22	27	24	33	34	9	42	22	32	15	3	14	3	30	29	21	26	32	
23	21	14	22	6	17	21	26	24	9	31	6	21	27	27	43	13	21	1	19	42	36	37	1	30	32	21	26	28	25	26	7	31	32	29	26	20	22	28	8	2	33	21	32	18	27	41	39	31	35	
25	23	27	32	13	24	13	4	21	11	35	13	23	15	37	18	18	24	33	46	29	9	9	37	14	6	34	22	28	21	5	26	36	30	3	29	32	23	37	26	17	11	29	6	24	37	14	16	15	14	
4	7	31	14	13	9	25	28	41	23	26	2	12	5	21	15	4	31	25	24	10	33	22	42	36	23	11	10	5	24	36	17	26	39	24	8	17	22	36	23	30	24	7	20	13	17	18	10	6	24	
40	30	33	44	1	17	23	36	24	12	16	34	18	30	39	17	35	22	21	42	18	32	35	24	17	15	8	7	25	34	35	33	31	23	7	14	18	24	30	15	4	29	31	3	3	5	18	8	39	39	
27	18	37	20	8	19	14	14	27	20	21	28	18	32	32	36	29	32	36	19	41	28	21	40	32	14	12	4	36	34	34	39	38	40	22	33	32	19	35	1	38	2	22	22	32	15	32	2	15	9	
22	13	18	39	19	35	26	16	9	2	29	15	25	16	4	1	26	11	30	6	20	8	28	29	37	3	8	31	25	3	3	24	36	29	36	27	31	29	28	5	9	4	16	21	25	39	26	39	17	28	
15	29	8	19	14	4	27	18	14	8	26	22	15	30	23	26	18	19	17	36	7	25	24	19	24	23	26	23	7	23	10	6	20	10	28	18	11	14	4	31	31	15	15	22	3	20	13	11	14	26	
13	14	14	23	20	8	20	25	19	20	23	24	14	27	18	18	25	25	8	24	21	8	17	22	28	24	18	25	2	36	27	15	11	10	1	25	12	19	15	34	1	4	1	17	5	18	15	16	29	5	
11	29	14	25	4	3	4	17	24	20	28	25	21	1	25	43	19	24	11	28	45	5	25	14	17	31	30	20	9	36	19	10	21	25	32	28	12	23	2	35	34	3	4	21	21	33	13	3	21	28	
22	26	13	34	19	32	40	19	23	11	20	6	8	33	31	8	31	8	25	6	27	40	42	24	31	33	32	15	46	22	8	19	39	26	31	25	11	15	43	14	32	1	20	25	20	7	19	21	38	43	
6	21	18	8	19	26	13	27	11	15	31	33	25	11	2	37	32	27	30	22	9	18	27	29	22	23	33	13	10	11	34	23	35	39	14	24	12	27	24	4	35	4	22	19	25	25	23	16	40	16	
37	38	36	26	21	7	17	20	3	34	15	22	21	16	30	29	4	20	25	32	39	23	19	2	34	13	33	33	29	20	32	13	13	11	35	34	29	37	9	36	24	9	34	2	19	18	37	13	26	30	
10	32	31	39	2	23	31	47	30	32	25	9	38	38	17	9	25	37	14	47	25	42	39	14	21	24	38	7	39	11	21	37	18	24	5	21	21	6	39	5	13	15	24	38	31	13	37	20	26	30	
35	41	40	9	37	32	25	28	4	29	30	41	27	23	1	5	21	16	6	4	6	19	39	29	3	18	29	6	13	26	4	9	25	34	31	5	7	30	42	34	19	30	17	27	33	21	10	18	12	32	
16	29	7	22	12	19	12	5	17	13	25	11	8	19	25	34	25	2	19	42	21	41	1	18	16	20	28	14	28	10	24	13	22	22	35	26	32	20	20	6	4	26	14	7	14	5	15	32	16	20	
